epoch,p_avg,p_min,p_max,ks_p_avg,ks_p_min,ks_p_max
310,2.7516257155666636e-05,0.0,0.07772804287935556,0.00010333649096119,1.0040432275668605e-24
320,0.0003555939067801627,0.0,0.6009668445336362,0.09607494243058422,4.6187245025524316e-10
330,0.35838628994371036,2.1469693520355694e-284,0.9999036206533631,0.22839140658423507,6.9517898561347205e-12
340,0.011274128412520621,2.1277952889180877e-138,0.9514325786390156,0.10226151504148037,1.2941935879847745e-08
350,0.16815144667448084,2.585381619989145e-275,0.9997607983245252,0.10899004283269152,7.631894839116399e-12
360,0.33896642111167036,1.7119011356859274e-286,0.9997530970612328,0.4228974785869985,6.337562762844856e-08
370,5.174524343145583e-07,2.7358058029630196e-280,0.003562414656838729,0.09797384024403356,1.5629000602359926e-07
380,0.3851203094076216,0.0,0.9999827260383364,0.4288994372328787,3.213615908554546e-06
390,0.11830967263354933,1.493608998359202e-136,0.9992826303769187,0.047063332531659445,2.583470350409747e-15
400,0.03815528381764596,4.174994227774591e-140,0.9984855057039694,0.0855735022471378,1.2236305265722887e-10
410,0.4484521801393613,1.932305525370986e-217,0.9999755317010206,0.457897165974774,5.585590506921574e-09
420,1.5792600482403375e-05,0.0,0.09629224884528427,0.07470363665876688,5.618690541720855e-09
430,2.1969854336982557e-06,0.0,0.009742545970689114,0.022596971849546732,2.8806310567864363e-13
440,3.4799720325189346e-10,0.0,2.9002461132684553e-06,0.05317968182655256,1.6319130391068147e-12
450,9.480879893570231e-05,0.0,0.1686732080758525,0.09441149707752118,5.127703062021274e-09
460,1.8046810628458833e-06,0.0,0.013216280427427866,0.2261721064472657,5.772136864709066e-09
470,0.0023057269287074236,4.5884498811120525e-231,0.9716649125237369,0.01867571327670679,2.964602325565368e-14
480,0.3272888469862855,3.401573124897921e-235,0.9997316850211598,0.30187285856460766,6.251161620883136e-10
490,0.2772216875414213,6.188624582347152e-87,0.9998135019034828,0.36525885185423657,2.256199853191577e-06
500,0.03572262538332925,2.1950529496468795e-268,0.9903774745176495,0.43315919434384303,1.3593054105669388e-07
510,0.33842877227757273,8.698796429791065e-226,0.9996221703053172,0.21414261316289504,9.537799524395349e-10
520,0.18302017356819753,6.40345767449068e-271,0.9987969874360659,0.2971260521458294,2.004736389757054e-06
530,2.4262430345799433e-06,0.0,0.009920185170548735,0.1184706035172269,7.36111276410994e-14
540,9.948885403983131e-09,4.2669261964547847e-252,5.669240948248734e-05,0.14212710440614834,5.902095123073489e-09
550,0.12093417605014292,2.4066839986809863e-107,0.999835050651729,0.21266708001741186,7.48963287892962e-09
560,2.1971045039683835e-10,6.046999875597173e-283,1.989921936444396e-06,6.0204206853675825e-05,3.3654024636695725e-20
570,0.0043201292025347214,1.1758226627701672e-260,0.9685189795120108,0.24756812021399446,6.926734715103958e-07
580,0.00011540310760985196,4.283089391358447e-261,0.9964818638480585,0.0125510145285069,5.597930857426419e-16
590,0.08531383988212553,2.2454347482879736e-271,0.9999101859417707,0.3635042682465583,7.246453929873123e-07
600,0.07036417781542632,1.3436895648805263e-301,0.9984564741644851,0.16983415904770152,2.5524640562863796e-13
610,0.3888860518480938,7.29243196154246e-309,0.9999463845051788,0.4555425713925172,6.489636525521676e-07
620,0.3227985604008996,0.0,0.9999962776120317,0.27195428339964883,6.293242259999371e-07
630,0.2613880703175485,3.445488948804784e-287,0.999573627613643,0.21265823066627668,4.889074301766728e-09
640,0.0018437934124583822,9.369135742892349e-221,0.8892242265713545,0.25457394641432135,3.349070602896865e-07
650,0.346578308825714,9.125506869667091e-183,0.9998234803428582,0.37608703388667347,6.43654957315977e-07
660,1.2072653604761535e-05,6.13719131612882e-187,0.09181470318664967,0.003136312496102694,2.6181493438031515e-15
670,0.32547575074121765,2.1432997487636065e-182,0.9997836922147525,0.3785028077279043,1.5405276439868908e-08
680,0.0018891823661779778,0.0,0.9985394548472925,0.3909589794013205,2.0416206673514265e-07
